PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76806,1972-73,00,1610612752,NYK,23.0,52,,516,79,175,0.451,,,,23,33,0.697,,,150,25,,,,72,181
76806,1973-74,00,1610612752,NYK,24.0,70,,1423,208,434,0.479,,,,92,121,0.76,110,233,343,77,23,42,,159,508
76806,1974-75,00,1610612752,NYK,25.0,80,,2797,343,726,0.472,,,,135,195,0.692,214,475,689,163,38,118,,263,821
76806,1975-76,00,1610612752,NYK,26.0,82,,2332,325,687,0.473,,,,114,160,0.713,187,365,552,115,25,62,,194,764
76806,1976-77,00,1610612752,NYK,27.0,19,,630,86,182,0.473,,,,35,48,0.729,60,118,178,26,14,28,,54,207
76806,1976-77,00,1610612746,BUF,27.0,57,,1283,171,397,0.431,,,,55,77,0.714,94,203,297,57,21,70,,117,397
76806,1976-77,00,0,TOT,27.0,76,,1913,257,579,0.444,,,,90,125,0.72,154,321,475,83,35,98,,171,604
76806,1977-78,00,1610612749,MIL,28.0,82,,2327,307,629,0.488,,,,79,123,0.642,166,343,509,192,54,92,147,189,693
76806,1978-79,00,1610612749,MIL,29.0,82,,2057,256,527,0.486,,,,72,102,0.706,122,286,408,160,44,57,106,196,584
76806,1979-80,00,1610612762,UTH,30.0,17,,285,23,66,0.348,0,0,,9,16,0.563,14,48,62,17,6,7,22,26,55
