PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
101112,2005-06,00,1610612752,NYK,23.0,65,14,1572,305,640,0.477,3,9,0.333,189,229,0.825,138,236,374,53,30,47,97,200,802
101112,2006-07,00,1610612752,NYK,24.0,72,59,1896,298,689,0.433,3,18,0.167,85,108,0.787,91,304,395,67,36,42,100,216,684
101112,2007-08,00,1610612757,POR,25.0,78,20,1342,221,453,0.488,3,10,0.3,85,109,0.78,107,247,354,57,29,27,55,208,530
101112,2008-09,00,1610612757,POR,26.0,63,1,746,113,267,0.423,11,33,0.333,26,36,0.722,41,99,140,24,17,16,29,106,263
101112,2009-10,00,1610612756,PHX,27.0,81,41,2190,317,703,0.451,172,392,0.439,98,121,0.81,66,361,427,113,64,74,73,263,904
101112,2010-11,00,1610612756,PHX,28.0,77,64,2541,358,829,0.432,171,439,0.39,89,107,0.832,65,448,513,96,46,79,73,272,976
101112,2011-12,00,1610612756,PHX,29.0,64,59,1669,255,613,0.416,91,263,0.346,73,82,0.89,71,308,379,88,42,70,63,176,674
101112,2013-14,00,1610612756,PHX,31.0,82,82,2312,336,778,0.432,160,432,0.37,78,95,0.821,73,343,416,98,60,63,89,245,910
101112,2014-15,00,1610612753,ORL,32.0,75,51,1870,191,487,0.392,136,346,0.393,31,35,0.886,27,266,293,94,47,39,78,191,549
101112,2015-16,00,1610612753,ORL,32.0,34,27,625,68,148,0.459,43,102,0.422,15,17,0.882,16,94,110,38,18,15,23,56,194
