PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2747,2004-05,00,1610612740,NOH,19.0,76,56,1859,295,748,0.394,81,281,0.288,111,161,0.689,39,113,152,142,55,11,109,135,782
2747,2005-06,00,1610612740,NOK,20.0,55,25,989,144,366,0.393,52,140,0.371,83,101,0.822,19,91,110,58,37,4,54,90,423
2747,2006-07,00,1610612743,DEN,21.0,63,24,1471,284,644,0.441,149,382,0.39,102,126,0.81,30,113,143,91,49,9,85,147,819
2747,2007-08,00,1610612743,DEN,22.0,74,0,1421,311,674,0.461,157,390,0.403,128,178,0.719,43,109,152,128,62,12,112,144,907
2747,2008-09,00,1610612743,DEN,23.0,81,18,2245,424,950,0.446,180,453,0.397,205,272,0.754,43,254,297,227,78,14,150,190,1233
2747,2009-10,00,1610612743,DEN,24.0,75,0,2082,428,1033,0.414,158,467,0.338,142,201,0.706,28,206,234,183,99,20,139,174,1156
2747,2010-11,00,1610612743,DEN,25.0,79,6,1968,341,784,0.435,124,318,0.39,163,221,0.738,45,277,322,175,92,16,100,173,969
2747,2011-12,00,1610612752,NYK,26.0,35,1,967,165,405,0.407,67,193,0.347,39,55,0.709,29,107,136,84,54,6,46,87,436
2747,2012-13,00,1610612752,NYK,27.0,80,0,2678,527,1249,0.422,155,436,0.356,237,311,0.762,64,361,425,218,100,24,134,226,1446
2747,2013-14,00,1610612752,NYK,28.0,74,37,2421,396,955,0.415,189,480,0.394,90,138,0.652,35,261,296,219,65,20,108,196,1071
2747,2014-15,00,1610612752,NYK,29.0,24,6,619,101,251,0.402,32,90,0.356,27,39,0.692,4,54,58,81,18,4,45,44,261
2747,2014-15,00,1610612739,CLE,29.0,46,45,1461,214,504,0.425,131,336,0.39,27,33,0.818,26,134,160,114,64,18,52,119,586
2747,2014-15,00,0,TOT,29.0,70,51,2079,315,755,0.417,163,426,0.383,54,72,0.75,30,188,218,195,82,22,97,163,847
2747,2015-16,00,1610612739,CLE,30.0,34,34,1021,153,376,0.407,83,219,0.379,22,34,0.647,21,70,91,54,38,13,28,98,411
