PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76003,1969-70,00,1610612749,MIL,23.0,82,0,3534,938,1810,0.518,,,,485,743,0.653,,,1190,337,,,,283,2361
76003,1970-71,00,1610612749,MIL,24.0,82,82,3288,1063,1843,0.577,,,,470,681,0.69,,,1311,272,,,,264,2596
76003,1971-72,00,1610612749,MIL,25.0,81,81,3583,1159,2019,0.574,,,,504,732,0.689,,,1346,370,,,,235,2822
76003,1972-73,00,1610612749,MIL,26.0,76,76,3254,982,1772,0.554,,,,328,460,0.713,,,1224,379,,,,208,2292
76003,1973-74,00,1610612749,MIL,27.0,81,81,3548,948,1759,0.539,,,,295,420,0.702,287,891,1178,386,112,283,,238,2191
76003,1974-75,00,1610612749,MIL,28.0,65,64,2747,812,1584,0.513,,,,325,426,0.763,194,718,912,264,65,212,,205,1949
76003,1975-76,00,1610612747,LAL,29.0,82,82,3379,914,1728,0.529,,,,447,636,0.703,272,1111,1383,413,119,338,,292,2275
76003,1976-77,00,1610612747,LAL,30.0,82,82,3016,888,1533,0.579,,,,376,536,0.701,266,824,1090,319,101,261,,262,2152
76003,1977-78,00,1610612747,LAL,31.0,62,62,2265,663,1205,0.55,,,,274,350,0.783,186,615,801,269,103,185,208,182,1600
76003,1978-79,00,1610612747,LAL,32.0,80,80,3157,777,1347,0.577,,,,349,474,0.736,207,818,1025,431,76,316,282,230,1903
76003,1979-80,00,1610612747,LAL,33.0,82,81,3143,835,1383,0.604,0,1,0.0,364,476,0.765,190,696,886,371,81,280,297,216,2034
76003,1980-81,00,1610612747,LAL,34.0,80,80,2976,836,1457,0.574,0,1,0.0,423,552,0.766,197,624,821,272,59,228,249,244,2095
76003,1981-82,00,1610612747,LAL,35.0,76,76,2677,753,1301,0.579,0,3,0.0,312,442,0.706,172,487,659,225,63,207,230,224,1818
76003,1982-83,00,1610612747,LAL,36.0,79,79,2554,722,1228,0.588,0,2,0.0,278,371,0.749,167,425,592,200,61,170,200,220,1722
76003,1983-84,00,1610612747,LAL,37.0,80,80,2622,716,1238,0.578,0,1,0.0,285,394,0.723,169,418,587,211,55,143,221,211,1717
76003,1984-85,00,1610612747,LAL,38.0,79,79,2630,723,1207,0.599,0,1,0.0,289,395,0.732,162,460,622,249,63,162,197,238,1735
76003,1985-86,00,1610612747,LAL,39.0,79,79,2629,755,1338,0.564,0,2,0.0,336,439,0.765,133,345,478,280,67,130,203,248,1846
76003,1986-87,00,1610612747,LAL,40.0,78,78,2441,560,993,0.564,1,3,0.333,245,343,0.714,152,371,523,203,49,97,186,245,1366
76003,1987-88,00,1610612747,LAL,41.0,80,80,2308,480,903,0.532,0,1,0.0,205,269,0.762,118,360,478,135,48,92,159,216,1165
76003,1988-89,00,1610612747,LAL,42.0,74,74,1695,313,659,0.475,0,3,0.0,122,165,0.739,103,231,334,74,38,85,95,196,748
