PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
78520,1971-72,00,1610612757,POR,22.0,82,,3245,784,1837,0.427,,,,441,621,0.71,,,943,350,,,,186,2009
78520,1972-73,00,1610612757,POR,23.0,80,,3152,761,1684,0.452,,,,384,531,0.723,,,870,440,,,,253,1906
78520,1973-74,00,1610612757,POR,24.0,75,,2853,685,1492,0.459,,,,314,412,0.762,196,488,684,326,90,64,,214,1684
78520,1974-75,00,1610612757,POR,25.0,82,,3162,692,1391,0.497,,,,394,558,0.706,231,646,877,287,108,80,,289,1778
78520,1975-76,00,1610612757,POR,26.0,79,,3044,580,1201,0.483,,,,345,512,0.674,245,467,712,244,77,53,,250,1505
78520,1976-77,00,1610612738,BOS,27.0,82,,2642,464,1012,0.458,,,,310,464,0.668,268,556,824,169,64,61,,331,1238
78520,1977-78,00,1610612738,BOS,28.0,81,,2413,433,927,0.467,,,,217,329,0.66,223,450,673,171,67,46,226,318,1083
78520,1978-79,00,1610612746,SDC,29.0,79,,2022,312,676,0.462,,,,147,226,0.65,159,246,405,126,70,36,180,274,771
78520,1979-80,00,1610612746,SDC,30.0,71,,2146,210,496,0.423,0,1,0.0,83,152,0.546,138,271,409,213,76,52,167,241,503
78520,1980-81,00,1610612746,SDC,31.0,49,,1083,125,286,0.437,0,1,0.0,76,150,0.507,79,144,223,111,40,40,94,168,326
