PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76348,1971-72,00,1610612739,CLE,24.0,43,,1539,381,894,0.426,,,,149,196,0.76,,,150,148,,,,99,911
76348,1972-73,00,1610612739,CLE,25.0,82,,3097,702,1575,0.446,,,,281,342,0.822,,,369,279,,,,185,1685
76348,1973-74,00,1610612739,CLE,26.0,81,,3100,748,1682,0.445,,,,279,326,0.856,139,150,289,305,92,14,,189,1775
76348,1974-75,00,1610612739,CLE,27.0,41,,1081,252,538,0.468,,,,89,106,0.84,51,56,107,154,48,2,,57,593
76348,1975-76,00,1610612739,CLE,28.0,65,,1282,276,625,0.442,,,,106,134,0.791,67,65,132,122,37,2,,92,658
76348,1976-77,00,1610612739,CLE,29.0,82,,2409,558,1221,0.457,,,,213,268,0.795,120,120,240,220,57,10,,221,1329
76348,1977-78,00,1610612739,CLE,30.0,82,,2186,414,945,0.438,,,,183,225,0.813,76,111,187,225,68,19,146,168,1011
76348,1978-79,00,1610612739,CLE,31.0,82,,2714,551,1161,0.475,,,,292,358,0.816,155,135,290,217,77,14,175,210,1394
76348,1979-80,00,1610612739,CLE,32.0,77,,1595,390,839,0.465,2,6,0.333,127,172,0.738,81,84,165,150,39,3,108,120,909
76348,1980-81,00,1610612742,DAL,33.0,8,,77,7,28,0.25,0,0,0.0,2,4,0.5,4,5,9,9,1,0,9,10,16
76348,1980-81,00,1610612764,WAS,33.0,39,,580,80,206,0.388,0,7,0.0,32,50,0.64,18,34,52,49,14,2,32,43,192
76348,1980-81,00,0,TOT,33.0,47,,657,87,234,0.372,0,7,0.0,34,54,0.63,22,39,61,58,15,2,41,53,208
