PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
78392,1968-69,00,1610612764,BLT,23.0,82,,2970,427,897,0.476,,,,277,458,0.605,,,1491,213,,,,276,1131
78392,1969-70,00,1610612764,BLT,24.0,82,,3234,526,1015,0.518,,,,273,428,0.638,,,1370,291,,,,250,1325
78392,1970-71,00,1610612764,BLT,25.0,74,,2904,424,846,0.501,,,,199,303,0.657,,,1253,293,,,,235,1047
78392,1971-72,00,1610612764,BLT,26.0,76,,3171,409,822,0.498,,,,171,272,0.629,,,1336,278,,,,218,989
78392,1972-73,00,1610612764,BLT,27.0,79,,3085,421,854,0.493,,,,149,212,0.703,,,1260,347,,,,168,991
78392,1973-74,00,1610612764,CAP,28.0,56,,1727,146,333,0.438,,,,36,55,0.655,152,365,517,159,56,16,,121,328
78392,1974-75,00,1610612764,WAS,29.0,73,,2904,273,544,0.502,,,,126,184,0.685,318,759,1077,297,115,68,,180,672
78392,1975-76,00,1610612764,WAS,30.0,78,,2922,318,567,0.561,,,,114,195,0.585,271,765,1036,404,84,59,,203,750
78392,1976-77,00,1610612764,WAS,31.0,82,,2860,270,551,0.49,,,,100,166,0.602,243,634,877,363,87,45,,253,640
78392,1977-78,00,1610612764,WAS,32.0,80,,2644,257,491,0.523,,,,93,173,0.538,286,669,955,326,98,45,173,234,607
78392,1978-79,00,1610612764,WAS,33.0,77,,2406,346,600,0.577,,,,151,235,0.643,274,556,830,315,71,37,156,204,843
78392,1979-80,00,1610612764,WAS,34.0,82,,2973,327,637,0.513,1,2,0.5,139,209,0.665,334,760,1094,366,65,61,153,249,794
78392,1980-81,00,1610612764,WAS,35.0,63,,2032,225,429,0.524,2,4,0.5,55,86,0.64,207,466,673,170,52,36,97,171,507
