PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
101123,2005-06,00,1610612738,BOS,20.0,32,3,374,66,138,0.478,6,20,0.3,29,37,0.784,10,31,41,18,13,4,22,41,167
101123,2006-07,00,1610612738,BOS,21.0,81,26,1780,310,739,0.419,95,258,0.368,128,159,0.805,68,140,208,83,41,24,120,198,843
101123,2007-08,00,1610612750,MIN,22.0,29,0,358,49,148,0.331,15,39,0.385,34,41,0.829,11,51,62,29,8,4,32,43,147
101123,2007-08,00,1610612745,HOU,22.0,1,0,4,3,3,1.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,2,6
101123,2007-08,00,0,TOT,22.0,30,0,361,52,151,0.344,15,39,0.385,34,41,0.829,13,51,64,29,8,4,32,45,153
101123,2008-09,00,1610612742,DAL,23.0,38,12,376,79,180,0.439,14,46,0.304,27,32,0.844,14,40,54,15,10,5,33,51,199
101123,2011-12,00,1610612751,NJN,26.0,31,2,781,154,320,0.481,43,110,0.391,49,65,0.754,15,93,108,34,28,17,55,80,400
101123,2012-13,00,1610612754,IND,27.0,60,7,1080,155,424,0.366,59,188,0.314,52,65,0.8,31,110,141,50,19,23,53,64,421
101123,2013-14,00,1610612756,PHX,28.0,82,48,2330,448,1006,0.445,204,510,0.4,195,230,0.848,48,227,275,122,70,42,145,220,1295
101123,2014-15,00,1610612756,PHX,29.0,74,4,1446,324,778,0.416,137,387,0.354,99,120,0.825,33,153,186,91,42,12,104,145,884
101123,2015-16,00,1610612748,MIA,29.0,34,8,923,145,342,0.424,57,164,0.348,47,60,0.783,14,78,92,32,21,14,28,77,394
