PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
78510,1969-70,00,1610612738,BOS,23.0,60,,1328,309,684,0.452,,,,111,135,0.822,,,169,145,,,,132,729
78510,1970-71,00,1610612738,BOS,24.0,75,,2787,693,1494,0.464,,,,215,269,0.799,,,376,361,,,,255,1601
78510,1971-72,00,1610612738,BOS,25.0,79,,3261,770,1788,0.431,,,,285,343,0.831,,,446,416,,,,227,1825
78510,1972-73,00,1610612738,BOS,26.0,82,,3250,717,1665,0.431,,,,178,228,0.781,,,414,498,,,,185,1612
78510,1973-74,00,1610612738,BOS,27.0,82,,3238,649,1445,0.449,,,,190,227,0.837,100,251,351,448,105,25,,185,1488
78510,1974-75,00,1610612738,BOS,28.0,82,,3220,658,1440,0.457,,,,186,223,0.834,84,227,311,458,128,17,,207,1502
78510,1975-76,00,1610612738,BOS,29.0,82,,3257,670,1492,0.449,,,,212,253,0.838,61,252,313,445,107,20,,183,1552
78510,1976-77,00,1610612738,BOS,30.0,82,,3333,638,1488,0.429,,,,333,383,0.869,87,296,383,492,118,22,,193,1609
78510,1977-78,00,1610612738,BOS,31.0,46,,1641,289,690,0.419,,,,103,120,0.858,53,127,180,209,49,7,117,109,681
78510,1978-79,00,1610612738,BOS,32.0,47,,1455,255,596,0.428,,,,79,89,0.888,22,106,128,214,54,4,142,100,589
78510,1978-79,00,1610612744,GOS,32.0,29,,883,149,314,0.475,,,,60,69,0.87,20,52,72,133,26,3,70,73,358
78510,1978-79,00,0,TOT,32.0,76,,2338,404,910,0.444,,,,139,158,0.88,42,158,200,347,80,7,212,173,947
78510,1979-80,00,1610612744,GOS,33.0,78,,2052,336,706,0.476,1,6,0.167,97,114,0.851,42,139,181,239,88,13,157,186,770
78510,1980-81,00,1610612758,KCK,34.0,13,,236,36,82,0.439,0,0,,11,18,0.611,3,18,21,37,11,1,18,21,83
