PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201596,2008-09,00,1610612748,MIA,23.0,82,82,2626,278,662,0.42,114,311,0.367,148,193,0.767,37,191,228,403,160,8,165,240,818
201596,2009-10,00,1610612748,MIA,24.0,73,22,1807,182,454,0.401,75,236,0.318,82,110,0.745,25,110,135,246,91,12,123,175,521
201596,2010-11,00,1610612748,MIA,25.0,70,28,1579,155,388,0.399,83,231,0.359,54,62,0.871,12,134,146,177,76,7,91,158,447
201596,2011-12,00,1610612748,MIA,26.0,64,64,1825,223,498,0.448,101,260,0.388,80,101,0.792,16,155,171,222,97,11,142,166,627
201596,2012-13,00,1610612748,MIA,27.0,77,77,2068,227,529,0.429,123,301,0.409,89,112,0.795,19,152,171,273,118,12,119,196,666
201596,2013-14,00,1610612748,MIA,28.0,73,73,2178,254,560,0.454,87,226,0.385,121,163,0.742,41,173,214,357,119,16,162,210,716
201596,2014-15,00,1610612748,MIA,29.0,80,37,2368,267,663,0.403,73,248,0.294,206,266,0.774,24,182,206,307,122,10,173,251,813
201596,2015-16,00,1610612748,MIA,29.0,6,0,120,10,32,0.313,1,11,0.091,12,13,0.923,1,13,14,19,8,1,9,16,33
201596,2015-16,00,1610612763,MEM,29.0,33,5,749,107,251,0.426,31,92,0.337,126,155,0.813,12,72,84,121,46,5,64,100,371
201596,2015-16,00,0,TOT,29.0,39,5,869,117,283,0.413,32,103,0.311,138,168,0.821,13,85,98,140,54,6,73,116,404
