PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77883,1972-73,00,1610612747,LAL,23.0,59,,828,158,359,0.44,,,,60,73,0.822,,,115,97,,,,119,376
77883,1973-74,00,1610612747,LAL,24.0,82,,2628,538,1197,0.449,,,,187,234,0.799,120,258,378,369,157,29,,229,1263
77883,1974-75,00,1610612747,LAL,25.0,9,,339,75,167,0.449,,,,41,45,0.911,17,26,43,63,21,3,,36,191
77883,1974-75,00,1610612749,MIL,25.0,41,,1531,242,550,0.44,,,,128,149,0.859,45,110,155,223,90,21,,146,612
77883,1974-75,00,0,TOT,25.0,50,,1870,317,717,0.442,,,,169,194,0.871,62,136,198,286,111,24,,182,803
77883,1975-76,00,1610612749,MIL,26.0,80,,2525,398,958,0.415,,,,141,166,0.849,74,187,261,395,148,32,,264,937
77883,1976-77,00,1610612749,MIL,27.0,6,,111,21,41,0.512,,,,7,9,0.778,4,9,13,15,7,1,,14,49
77883,1976-77,00,1610612746,BUF,27.0,20,,333,44,104,0.423,,,,17,20,0.85,5,29,34,38,25,5,,52,105
77883,1976-77,00,1610612743,DEN,27.0,55,,1384,188,422,0.445,,,,59,74,0.797,41,143,184,208,96,14,,181,435
77883,1976-77,00,0,TOT,27.0,81,,1828,253,567,0.446,,,,83,103,0.806,50,181,231,261,128,20,,247,589
77883,1977-78,00,1610612743,DEN,28.0,49,,1090,141,293,0.481,,,,51,66,0.773,30,129,159,158,69,4,101,118,333
77883,1977-78,00,1610612765,DET,28.0,34,,839,153,363,0.421,,,,84,103,0.816,27,74,101,102,45,5,74,82,390
77883,1977-78,00,0,TOT,28.0,83,,1929,294,656,0.448,,,,135,169,0.799,57,203,260,260,114,9,175,200,723
77883,1978-79,00,1610612747,LAL,29.0,75,,1207,171,344,0.497,,,,55,79,0.696,26,97,123,218,66,12,100,128,397
