PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
101181,2005-06,00,1610612761,TOR,24.0,64,11,1487,132,312,0.423,7,43,0.163,78,92,0.848,30,111,141,288,42,4,101,93,349
101181,2006-07,00,1610612761,TOR,25.0,77,11,1614,263,505,0.521,25,75,0.333,117,143,0.818,21,113,134,387,63,5,110,136,668
101181,2007-08,00,1610612761,TOR,26.0,82,56,2484,367,707,0.519,79,184,0.429,109,120,0.908,34,202,236,678,87,6,126,134,922
101181,2008-09,00,1610612761,TOR,27.0,68,68,2333,320,644,0.497,82,202,0.406,151,154,0.981,16,178,194,607,74,7,143,114,873
101181,2009-10,00,1610612761,TOR,28.0,68,39,1817,274,568,0.482,68,171,0.398,83,104,0.798,23,119,142,404,47,7,99,135,699
101181,2010-11,00,1610612761,TOR,29.0,68,55,2102,262,596,0.44,57,156,0.365,88,103,0.854,30,172,202,605,81,7,148,143,669
101181,2011-12,00,1610612761,TOR,30.0,53,53,1799,218,477,0.457,59,159,0.371,60,68,0.882,19,141,160,468,47,3,104,94,555
101181,2012-13,00,1610612761,TOR,31.0,45,30,1273,187,398,0.47,79,184,0.429,47,52,0.904,14,92,106,333,28,6,75,58,500
101181,2012-13,00,1610612765,DET,31.0,28,28,887,125,237,0.527,51,98,0.52,25,28,0.893,6,64,70,185,30,2,51,41,326
101181,2012-13,00,0,TOT,31.0,73,58,2159,312,635,0.491,130,282,0.461,72,80,0.9,20,156,176,518,58,8,126,99,826
101181,2013-14,00,1610612742,DAL,32.0,81,81,2468,341,748,0.456,191,425,0.449,52,63,0.825,29,163,192,377,69,11,103,136,925
101181,2014-15,00,1610612752,NYK,33.0,42,42,1270,147,354,0.415,59,142,0.415,29,32,0.906,19,105,124,198,31,0,75,76,382
101181,2015-16,00,1610612752,NYK,34.0,42,42,1159,121,253,0.478,50,119,0.42,26,30,0.867,14,116,130,167,40,3,48,68,318
