PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77152,1970-71,00,1610612739,CLE,23.0,67,,2310,435,1032,0.422,,,,240,298,0.805,,,453,323,,,,251,1110
77152,1971-72,00,1610612739,CLE,24.0,82,,3041,557,1286,0.433,,,,277,353,0.785,,,631,415,,,,268,1391
77152,1972-73,00,1610612739,CLE,25.0,82,,2815,492,1143,0.43,,,,199,271,0.734,,,552,309,,,,246,1183
77152,1973-74,00,1610612757,POR,26.0,69,,2287,459,990,0.464,,,,212,261,0.812,160,355,515,284,69,29,,221,1130
77152,1974-75,00,1610612757,POR,27.0,80,,2540,527,1082,0.487,,,,236,301,0.784,162,339,501,240,75,39,,249,1290
77152,1975-76,00,1610612757,POR,28.0,9,,212,41,88,0.466,,,,23,27,0.852,13,27,40,20,7,8,,31,105
77152,1975-76,00,1610612745,HOU,28.0,67,,1485,275,609,0.452,,,,97,128,0.758,81,211,292,197,50,28,,163,647
77152,1975-76,00,0,TOT,28.0,76,,1697,316,697,0.453,,,,120,155,0.774,94,238,332,217,57,36,,194,752
77152,1976-77,00,1610612745,HOU,29.0,79,,1738,319,696,0.458,,,,94,132,0.712,75,191,266,163,47,24,,199,732
77152,1977-78,00,1610612760,SEA,30.0,76,,1812,341,820,0.416,,,,131,174,0.753,100,207,307,210,43,19,166,194,813
77152,1977-78,00,1610612745,HOU,30.0,1,,11,1,4,0.25,,,,2,3,0.667,2,1,3,1,0,0,3,3,4
77152,1977-78,00,0,TOT,30.0,77,,1823,342,824,0.415,,,,133,177,0.751,102,208,310,211,43,19,169,197,817
77152,1978-79,00,1610612760,SEA,31.0,82,,2386,356,821,0.434,,,,190,250,0.76,127,285,412,358,59,25,254,245,902
77152,1979-80,00,1610612760,SEA,32.0,81,,2533,377,772,0.488,0,0,,161,201,0.801,163,263,426,424,76,35,247,213,915
77152,1980-81,00,1610612760,SEA,33.0,80,,2324,373,866,0.431,0,1,0.0,173,214,0.808,135,227,362,312,57,25,230,202,919
77152,1981-82,00,1610612760,SEA,34.0,14,1,187,22,45,0.489,0,0,,15,20,0.75,3,15,18,29,4,3,17,20,59
