PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77875,1971-72,00,1610612741,CHI,23.0,67,,730,171,403,0.424,,,,59,77,0.766,,,183,24,,,,88,401
77875,1972-73,00,1610612741,CHI,24.0,43,,407,98,217,0.452,,,,22,29,0.759,,,118,16,,,,52,218
77875,1973-74,00,1610612741,CHI,25.0,73,,1229,296,658,0.45,,,,92,115,0.8,86,199,285,32,23,39,,116,684
77875,1974-75,00,1610612765,DET,26.0,41,,1030,188,376,0.5,,,,59,70,0.843,66,150,216,17,20,25,,76,435
77875,1974-75,00,1610612752,NYK,26.0,17,,133,13,36,0.361,,,,7,9,0.778,13,25,38,2,3,1,,17,33
77875,1974-75,00,0,TOT,26.0,58,,1163,201,412,0.488,,,,66,79,0.835,79,175,254,19,23,26,,93,468
77875,1975-76,00,1610612765,DET,27.0,75,,1482,298,635,0.469,,,,73,97,0.753,81,214,295,25,31,36,,133,669
77875,1976-77,00,1610612765,DET,28.0,78,,2200,465,962,0.483,,,,103,120,0.858,155,303,458,53,50,73,,202,1033
77875,1977-78,00,1610612765,DET,29.0,8,,107,16,43,0.372,,,,4,7,0.571,5,12,17,2,3,5,5,15,36
77875,1977-78,00,1610612751,NJN,29.0,55,,1216,293,592,0.495,,,,120,148,0.811,95,167,262,40,26,33,50,119,706
77875,1977-78,00,0,TOT,29.0,63,,1323,309,635,0.487,,,,124,155,0.8,100,179,279,42,29,38,55,134,742
