PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201156,2007-08,00,1610612764,WAS,23.0,75,2,1158,210,478,0.439,40,100,0.4,101,124,0.815,23,92,115,63,35,7,94,130,561
201156,2008-09,00,1610612764,WAS,24.0,82,5,1837,336,756,0.444,56,164,0.341,164,193,0.85,31,119,150,95,39,20,92,140,892
201156,2009-10,00,1610612764,WAS,25.0,74,23,1421,233,558,0.418,69,170,0.406,104,130,0.8,20,82,102,48,28,8,56,147,639
201156,2010-11,00,1610612764,WAS,26.0,64,40,2034,412,935,0.441,105,271,0.387,186,228,0.816,26,148,174,75,45,17,90,144,1115
201156,2011-12,00,1610612764,WAS,27.0,40,32,1211,240,591,0.406,73,197,0.371,112,130,0.862,20,77,97,46,30,11,59,90,665
201156,2011-12,00,1610612746,LAC,27.0,22,3,518,76,193,0.394,30,85,0.353,32,39,0.821,11,25,36,10,14,6,24,51,214
201156,2011-12,00,0,TOT,27.0,62,35,1729,316,784,0.403,103,282,0.365,144,169,0.852,31,102,133,56,44,17,83,141,879
201156,2012-13,00,1610612755,PHI,28.0,59,17,1411,224,542,0.413,75,210,0.357,105,128,0.82,24,106,130,84,36,14,50,84,628
201156,2013-14,00,1610612747,LAL,29.0,64,9,1810,387,889,0.435,135,350,0.386,235,285,0.825,29,137,166,95,46,12,95,156,1144
201156,2014-15,00,1610612747,LAL,30.0,42,0,1000,174,476,0.366,83,225,0.369,132,148,0.892,17,79,96,41,23,11,44,83,563
201156,2015-16,00,1610612747,LAL,30.0,35,0,665,94,256,0.367,56,158,0.354,26,33,0.788,8,47,55,18,18,5,20,28,270
