PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77193,1976-77,00,1610612743,DEN,25.0,82,,2419,501,879,0.57,,,,236,329,0.717,174,504,678,264,186,162,,238,1238
77193,1977-78,00,1610612743,DEN,26.0,75,,2440,440,761,0.578,,,,208,277,0.751,164,472,636,252,137,126,194,221,1088
77193,1978-79,00,1610612755,PHL,27.0,80,,2304,378,704,0.537,,,,209,277,0.755,199,332,531,201,107,96,165,245,965
77193,1979-80,00,1610612755,PHL,28.0,81,,2125,398,748,0.532,0,3,0.0,257,329,0.781,152,298,450,146,102,118,146,223,1053
77193,1980-81,00,1610612755,PHL,29.0,81,,2046,407,755,0.539,0,3,0.0,282,347,0.813,142,293,435,226,95,74,149,226,1096
77193,1981-82,00,1610612755,PHL,30.0,76,73,2181,416,737,0.564,0,3,0.0,263,333,0.79,109,284,393,189,99,112,145,211,1095
77193,1982-83,00,1610612755,PHL,31.0,74,0,1749,250,460,0.543,0,1,0.0,165,208,0.793,102,242,344,142,85,91,109,199,665
77193,1983-84,00,1610612755,PHL,32.0,75,0,1761,226,432,0.523,0,1,0.0,167,213,0.784,92,231,323,187,107,103,101,199,619
77193,1984-85,00,1610612755,PHL,33.0,80,8,1633,207,385,0.538,0,4,0.0,186,216,0.861,105,192,297,155,84,50,118,183,600
77193,1985-86,00,1610612755,PHL,34.0,70,42,1519,189,338,0.559,0,1,0.0,114,145,0.786,49,120,169,126,48,50,90,159,492
