PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77710,1971-72,00,1610612745,HOU,23.0,82,,1495,256,618,0.414,,,,108,144,0.75,,,228,135,,,,233,620
77710,1972-73,00,1610612745,HOU,24.0,82,,2658,534,1206,0.443,,,,327,369,0.886,,,340,409,,,,301,1395
77710,1973-74,00,1610612745,HOU,25.0,76,,2591,510,1139,0.448,,,,380,444,0.856,77,185,262,363,87,9,,259,1400
77710,1974-75,00,1610612745,HOU,26.0,79,,2709,436,905,0.482,,,,265,305,0.869,55,205,260,403,111,7,,288,1137
77710,1975-76,00,1610612745,HOU,27.0,82,,3065,569,1123,0.507,,,,385,445,0.865,72,264,336,457,106,5,,263,1523
77710,1976-77,00,1610612745,HOU,28.0,82,,2119,387,850,0.455,,,,269,304,0.885,53,151,204,320,60,3,,226,1043
77710,1977-78,00,1610612745,HOU,29.0,45,,1181,216,495,0.436,,,,152,174,0.874,36,84,120,203,52,9,120,128,584
77710,1978-79,00,1610612745,HOU,30.0,76,,1828,283,581,0.487,,,,212,243,0.872,51,119,170,291,51,9,175,218,778
77710,1979-80,00,1610612751,NJN,31.0,78,,2510,611,1329,0.46,45,152,0.296,367,415,0.884,101,163,264,314,115,4,231,195,1634
77710,1980-81,00,1610612751,NJN,32.0,79,,2911,632,1272,0.497,10,30,0.333,414,466,0.888,78,141,219,299,87,9,248,237,1688
77710,1981-82,00,1610612752,NYK,33.0,76,32,1507,286,615,0.465,7,23,0.304,126,147,0.857,36,55,91,170,33,3,104,194,705
