PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76985,1970-71,00,1610612760,SEA,23.0,65,,1027,152,399,0.381,,,,82,125,0.656,,,328,45,,,,126,386
76985,1971-72,00,1610612760,SEA,24.0,58,,1499,190,474,0.401,,,,79,128,0.617,,,442,55,,,,126,459
76985,1972-73,00,1610612741,CHI,25.0,78,,1535,346,815,0.425,,,,115,177,0.65,,,447,58,,,,167,807
76985,1972-73,00,1610612760,SEA,25.0,3,,17,4,9,0.444,,,,1,1,1.0,,,6,2,,,,4,9
76985,1972-73,00,0,TOT,25.0,81,,1552,350,824,0.425,,,,116,178,0.652,,,453,60,,,,171,816
76985,1973-74,00,1610612746,BUF,26.0,81,,2889,524,1205,0.435,,,,191,294,0.65,270,677,947,180,136,230,,300,1239
76985,1974-75,00,1610612746,BUF,27.0,67,,2148,318,819,0.388,,,,106,188,0.564,185,481,666,190,106,120,,242,742
76985,1975-76,00,1610612756,PHX,28.0,36,,1220,185,409,0.452,,,,76,113,0.673,109,249,358,64,51,41,,120,446
76985,1975-76,00,1610612746,BUF,28.0,50,,1527,207,492,0.421,,,,82,135,0.607,138,373,511,126,66,55,,183,496
76985,1975-76,00,0,TOT,28.0,86,,2747,392,901,0.435,,,,158,248,0.637,247,622,869,190,117,96,,303,942
76985,1976-77,00,1610612756,PHX,29.0,46,,1363,173,457,0.379,,,,100,138,0.725,120,320,440,89,55,55,,139,446
76985,1977-78,00,1610612756,PHX,30.0,80,,2099,265,625,0.424,,,,90,147,0.612,166,486,652,132,129,101,120,213,620
76985,1978-79,00,1610612756,PHX,31.0,63,,1213,162,367,0.441,,,,71,103,0.689,98,253,351,60,53,57,60,141,395
76985,1979-80,00,1610612756,PHX,32.0,82,,1403,171,410,0.417,0,2,0.0,64,86,0.744,118,262,380,97,84,49,88,177,406
76985,1980-81,00,1610612746,SDC,33.0,78,,1631,149,396,0.376,0,7,0.0,79,101,0.782,120,228,348,122,104,72,81,196,377
