PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201147,2007-08,00,1610612750,MIN,22.0,79,35,1803,182,486,0.374,7,36,0.194,88,110,0.8,82,210,292,111,76,25,89,188,459
201147,2008-09,00,1610612750,MIN,23.0,15,8,307,37,90,0.411,5,12,0.417,14,19,0.737,18,31,49,25,15,3,13,37,93
201147,2009-10,00,1610612750,MIN,24.0,82,82,2482,409,949,0.431,82,237,0.346,166,256,0.648,70,209,279,193,117,29,164,224,1066
201147,2010-11,00,1610612750,MIN,25.0,56,22,1362,168,437,0.384,26,99,0.263,121,171,0.708,45,107,152,77,89,14,77,134,483
201147,2010-11,00,1610612742,DAL,25.0,13,2,148,25,51,0.49,4,13,0.308,15,21,0.714,12,11,23,12,11,2,10,25,69
201147,2010-11,00,0,TOT,25.0,69,24,1510,193,488,0.395,30,112,0.268,136,192,0.708,57,118,175,89,100,16,87,159,552
201147,2011-12,00,1610612743,DEN,26.0,59,17,1287,201,463,0.434,33,127,0.26,90,130,0.692,43,107,150,88,72,17,56,113,525
201147,2012-13,00,1610612743,DEN,27.0,82,2,2003,375,883,0.425,91,307,0.296,149,216,0.69,55,180,235,124,118,23,102,154,990
201147,2013-14,00,1610612750,MIN,28.0,81,81,2609,388,807,0.481,59,211,0.28,163,227,0.718,63,144,207,135,151,30,105,210,998
201147,2014-15,00,1610612750,MIN,29.0,24,16,680,94,225,0.418,8,41,0.195,55,78,0.705,32,62,94,78,54,4,50,62,251
201147,2014-15,00,1610612745,HOU,29.0,56,1,1407,249,580,0.429,55,194,0.284,113,148,0.764,48,155,203,95,60,15,81,111,666
201147,2014-15,00,0,TOT,29.0,80,17,2087,343,805,0.426,63,235,0.268,168,226,0.743,80,217,297,173,114,19,131,173,917
201147,2015-16,00,1610612745,HOU,29.0,41,1,810,96,263,0.365,33,110,0.3,57,71,0.803,19,77,96,57,41,5,44,86,282
