PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77636,1968-69,00,1610612765,DET,22.0,74,,1605,241,544,0.443,,,,88,168,0.524,,,524,68,,,,182,570
77636,1969-70,00,1610612765,DET,23.0,81,,2523,383,805,0.476,,,,194,305,0.636,,,900,104,,,,232,960
77636,1970-71,00,1610612765,DET,24.0,82,,1926,310,696,0.445,,,,121,219,0.553,,,700,88,,,,182,741
77636,1971-72,00,1610612756,PHX,25.0,81,,1624,260,597,0.436,,,,94,156,0.603,,,540,88,,,,212,614
77636,1972-73,00,1610612745,HOU,26.0,82,,2712,418,859,0.487,,,,127,211,0.602,,,868,167,,,,239,963
77636,1973-74,00,1610612745,HOU,27.0,13,,313,32,69,0.464,,,,4,8,0.5,20,64,84,18,10,18,,37,68
77636,1973-74,00,1610612758,KCK,27.0,65,,633,88,171,0.515,,,,35,54,0.648,60,140,200,47,16,31,,62,211
77636,1973-74,00,0,TOT,27.0,78,,946,120,240,0.5,,,,39,62,0.629,80,204,284,65,26,49,,99,279
77636,1974-75,00,1610612765,DET,28.0,2,,11,1,4,0.25,,,,1,2,0.5,0,2,2,1,0,1,,2,3
77636,1974-75,00,1610612762,NOJ,28.0,40,,1055,117,258,0.453,,,,45,67,0.672,92,236,328,82,21,39,,146,279
77636,1974-75,00,0,TOT,28.0,42,,1066,118,262,0.45,,,,46,69,0.667,92,238,330,83,21,40,,148,282
77636,1975-76,00,1610612762,NOJ,29.0,81,,2407,293,672,0.436,,,,144,226,0.637,162,631,793,216,85,136,,250,730
77636,1976-77,00,1610612762,NOJ,30.0,81,,2084,193,477,0.405,,,,91,134,0.679,170,466,636,181,54,117,,231,477
