PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77459,1970-71,00,1610612737,ATL,24.0,81,,2926,738,1613,0.458,,,,404,505,0.8,,,298,355,,,,238,1880
77459,1971-72,00,1610612737,ATL,25.0,66,,2302,460,1077,0.427,,,,355,438,0.811,,,256,393,,,,207,1275
77459,1972-73,00,1610612737,ATL,26.0,79,,3089,789,1788,0.441,,,,485,606,0.8,,,346,546,,,,245,2063
77459,1973-74,00,1610612737,ATL,27.0,76,,2903,819,1791,0.457,,,,469,568,0.826,98,276,374,396,111,13,,261,2107
77459,1974-75,00,1610612762,NOJ,28.0,79,,2853,655,1562,0.419,,,,390,481,0.811,93,329,422,488,120,18,,227,1700
77459,1975-76,00,1610612762,NOJ,29.0,62,,2373,604,1316,0.459,,,,396,488,0.811,46,254,300,332,87,23,,197,1604
77459,1976-77,00,1610612762,NOJ,30.0,73,,3041,886,2047,0.433,,,,501,600,0.835,90,284,374,392,84,22,,191,2273
77459,1977-78,00,1610612762,NOJ,31.0,50,,2041,556,1253,0.444,,,,240,276,0.87,49,129,178,335,101,8,248,116,1352
77459,1978-79,00,1610612762,NOJ,32.0,49,,1824,436,1035,0.421,,,,233,277,0.841,33,88,121,243,60,18,200,104,1105
77459,1979-80,00,1610612738,BOS,33.0,26,4,442,123,249,0.494,3,4,0.75,50,55,0.909,10,28,38,29,9,2,37,49,299
77459,1979-80,00,1610612762,UTH,33.0,17,,522,121,294,0.412,7,11,0.636,41,50,0.82,7,33,40,54,15,4,45,30,290
77459,1979-80,00,0,TOT,33.0,43,,964,244,543,0.449,10,15,0.667,91,105,0.867,17,61,78,83,24,6,82,79,589
