PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201152,2007-08,00,1610612755,PHI,20.0,74,22,1554,264,490,0.539,6,19,0.316,76,103,0.738,120,192,312,58,73,8,64,126,610
201152,2008-09,00,1610612755,PHI,21.0,75,71,2580,475,960,0.495,56,164,0.341,139,189,0.735,139,238,377,86,100,23,118,165,1145
201152,2009-10,00,1610612755,PHI,22.0,67,45,2145,382,813,0.47,48,138,0.348,114,165,0.691,130,220,350,97,81,15,126,133,926
201152,2010-11,00,1610612755,PHI,23.0,82,1,2135,458,847,0.541,6,22,0.273,123,174,0.707,153,281,434,82,90,26,99,170,1045
201152,2011-12,00,1610612755,PHI,24.0,63,1,1755,348,687,0.507,1,4,0.25,111,144,0.771,137,188,325,74,64,41,55,127,808
201152,2012-13,00,1610612755,PHI,25.0,76,76,2629,509,958,0.531,1,8,0.125,108,188,0.574,182,389,571,125,133,55,90,191,1127
201152,2013-14,00,1610612755,PHI,26.0,79,78,2718,582,1283,0.454,90,292,0.308,163,229,0.712,166,310,476,182,167,36,165,213,1417
201152,2014-15,00,1610612750,MIN,27.0,48,48,1605,289,641,0.451,19,65,0.292,88,129,0.682,75,170,245,135,86,17,75,115,685
201152,2014-15,00,1610612751,BKN,27.0,28,20,829,162,327,0.495,19,50,0.38,43,71,0.606,52,114,166,38,38,8,42,56,386
201152,2014-15,00,0,TOT,27.0,76,68,2434,451,968,0.466,38,115,0.33,131,200,0.655,127,284,411,173,124,25,117,171,1071
201152,2015-16,00,1610612751,BKN,27.0,41,41,1329,286,554,0.516,5,21,0.238,59,98,0.602,112,265,377,64,65,16,78,100,636
