PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
78500,1972-73,00,1610612738,BOS,22.0,60,,482,89,212,0.42,,,,67,86,0.779,,,67,69,,,,88,245
78500,1973-74,00,1610612738,BOS,23.0,82,,1165,238,475,0.501,,,,112,153,0.732,49,94,143,171,39,34,,173,588
78500,1974-75,00,1610612738,BOS,24.0,82,,1581,342,670,0.51,,,,119,156,0.763,44,119,163,235,78,33,,192,803
78500,1975-76,00,1610612756,PHX,25.0,82,,2960,657,1329,0.494,,,,365,440,0.83,74,185,259,440,210,38,,218,1679
78500,1976-77,00,1610612756,PHX,26.0,81,,2600,682,1317,0.518,,,,362,439,0.825,57,133,190,459,134,21,,171,1726
78500,1977-78,00,1610612756,PHX,27.0,80,,2481,809,1568,0.516,,,,396,487,0.813,41,123,164,437,138,31,280,162,2014
78500,1978-79,00,1610612756,PHX,28.0,81,,2641,801,1496,0.535,,,,339,405,0.837,35,124,159,529,111,26,232,159,1941
78500,1979-80,00,1610612756,PHX,29.0,82,,2665,692,1317,0.525,26,93,0.28,382,443,0.862,46,141,187,416,119,35,207,162,1792
78500,1980-81,00,1610612760,SEA,30.0,36,,1078,221,500,0.442,6,25,0.24,153,184,0.832,11,57,68,148,46,14,78,70,601
78500,1981-82,00,1610612752,NYK,31.0,18,12,451,86,194,0.443,2,8,0.25,36,47,0.766,9,13,22,100,19,8,47,61,210
78500,1982-83,00,1610612752,NYK,32.0,80,59,1978,318,693,0.459,14,48,0.292,148,184,0.804,19,96,115,439,87,16,196,180,798
78500,1983-84,00,1610612756,PHX,33.0,59,2,865,144,313,0.46,7,26,0.269,117,142,0.824,8,35,43,148,41,6,77,69,412
